"country","item","element","Unit","Date","Value"
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2008 12:00:00 AM",2750000
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2009 12:00:00 AM",3300000
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2010 12:00:00 AM",3550000
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2011 12:00:00 AM",3250000
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2012 12:00:00 AM",3300000
"Uganda","Sugar cane","Production Quantity","tonnes","1/1/2013 12:00:00 AM",3350000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2003 12:00:00 AM",145000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2004 12:00:00 AM",149000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2005 12:00:00 AM",157000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2006 12:00:00 AM",165000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2007 12:00:00 AM",173000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2008 12:00:00 AM",173000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2009 12:00:00 AM",195000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2010 12:00:00 AM",207000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2011 12:00:00 AM",221000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2012 12:00:00 AM",230000
"Uganda","Sunflower seed","Area Harvested","Ha","1/1/2013 12:00:00 AM",240000
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2003 12:00:00 AM",11034.48
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2004 12:00:00 AM",11000
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2005 12:00:00 AM",11000
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2006 12:00:00 AM",10466.67
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2007 12:00:00 AM",9982.66
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2008 12:00:00 AM",10982.66
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2009 12:00:00 AM",12000
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2010 12:00:00 AM",13322.08
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2011 12:00:00 AM",11990.95
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2012 12:00:00 AM",10000
"Uganda","Sunflower seed","Yield","Hg/Ha","1/1/2013 12:00:00 AM",10416.67
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2003 12:00:00 AM",160000
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2004 12:00:00 AM",163900
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2005 12:00:00 AM",172700
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2006 12:00:00 AM",172700
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2007 12:00:00 AM",172700
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2008 12:00:00 AM",190000
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2009 12:00:00 AM",234000
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2010 12:00:00 AM",275767
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2011 12:00:00 AM",265000
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2012 12:00:00 AM",230000
"Uganda","Sunflower seed","Production Quantity","tonnes","1/1/2013 12:00:00 AM",250000
"Uganda","Sunflower seed","Seed","tonnes","1/1/2003 12:00:00 AM",1490
"Uganda","Sunflower seed","Seed","tonnes","1/1/2004 12:00:00 AM",1570
"Uganda","Sunflower seed","Seed","tonnes","1/1/2005 12:00:00 AM",1650
"Uganda","Sunflower seed","Seed","tonnes","1/1/2006 12:00:00 AM",1730
"Uganda","Sunflower seed","Seed","tonnes","1/1/2007 12:00:00 AM",1730
"Uganda","Sunflower seed","Seed","tonnes","1/1/2008 12:00:00 AM",1950
"Uganda","Sunflower seed","Seed","tonnes","1/1/2009 12:00:00 AM",2070
"Uganda","Sunflower seed","Seed","tonnes","1/1/2010 12:00:00 AM",2210
"Uganda","Sunflower seed","Seed","tonnes","1/1/2011 12:00:00 AM",2300
"Uganda","Sunflower seed","Seed","tonnes","1/1/2012 12:00:00 AM",2400
"Uganda","Sunflower seed","Seed","tonnes","1/1/2013 12:00:00 AM",2400
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2003 12:00:00 AM",595000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2004 12:00:00 AM",602000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2005 12:00:00 AM",590000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2006 12:00:00 AM",584000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2007 12:00:00 AM",578000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2008 12:00:00 AM",599000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2009 12:00:00 AM",609000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2010 12:00:00 AM",620000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2011 12:00:00 AM",531790
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2012 12:00:00 AM",540000
"Uganda","Sweet potatoes","Area Harvested","Ha","1/1/2013 12:00:00 AM",550000
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2003 12:00:00 AM",43865.55
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2004 12:00:00 AM",44019.93
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2005 12:00:00 AM",44135.59
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2006 12:00:00 AM",45000
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2007 12:00:00 AM",45911.94
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2008 12:00:00 AM",45191.99
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2009 12:00:00 AM",45418.72
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2010 12:00:00 AM",45774.19
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2011 12:00:00 AM",48026.48
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2012 12:00:00 AM",48994.44
"Uganda","Sweet potatoes","Yield","Hg/Ha","1/1/2013 12:00:00 AM",47036.36
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2003 12:00:00 AM",2610000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2004 12:00:00 AM",2650000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2005 12:00:00 AM",2604000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2006 12:00:00 AM",2628000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2007 12:00:00 AM",2653710
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2008 12:00:00 AM",2707000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2009 12:00:00 AM",2766000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2010 12:00:00 AM",2838000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2011 12:00:00 AM",2554000
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2012 12:00:00 AM",2645700
"Uganda","Sweet potatoes","Production Quantity","tonnes","1/1/2013 12:00:00 AM",2587000
"Uganda","Tea","Area Harvested","Ha","1/1/2003 12:00:00 AM",20000
"Uganda","Tea","Area Harvested","Ha","1/1/2004 12:00:00 AM",20543
"Uganda","Tea","Area Harvested","Ha","1/1/2005 12:00:00 AM",20100
"Uganda","Tea","Area Harvested","Ha","1/1/2006 12:00:00 AM",19100
"Uganda","Tea","Area Harvested","Ha","1/1/2007 12:00:00 AM",22000
"Uganda","Tea","Area Harvested","Ha","1/1/2008 12:00:00 AM",21000
"Uganda","Tea","Area Harvested","Ha","1/1/2009 12:00:00 AM",25000
"Uganda","Tea","Area Harvested","Ha","1/1/2010 12:00:00 AM",27000
"Uganda","Tea","Area Harvested","Ha","1/1/2011 12:00:00 AM",21000
"Uganda","Tea","Area Harvested","Ha","1/1/2012 12:00:00 AM",27000
"Uganda","Tea","Area Harvested","Ha","1/1/2013 12:00:00 AM",28000
"Uganda","Tea","Yield","Hg/Ha","1/1/2003 12:00:00 AM",18447.5
"Uganda","Tea","Yield","Hg/Ha","1/1/2004 12:00:00 AM",17381.1
"Uganda","Tea","Yield","Hg/Ha","1/1/2005 12:00:00 AM",18773.13
"Uganda","Tea","Yield","Hg/Ha","1/1/2006 12:00:00 AM",17975.92
"Uganda","Tea","Yield","Hg/Ha","1/1/2007 12:00:00 AM",20419.55
"Uganda","Tea","Yield","Hg/Ha","1/1/2008 12:00:00 AM",20384.76
"Uganda","Tea","Yield","Hg/Ha","1/1/2009 12:00:00 AM",19465.2
"Uganda","Tea","Yield","Hg/Ha","1/1/2010 12:00:00 AM",18215.56
"Uganda","Tea","Yield","Hg/Ha","1/1/2011 12:00:00 AM",16759.05
"Uganda","Tea","Yield","Hg/Ha","1/1/2012 12:00:00 AM",18857.41
"Uganda","Tea","Yield","Hg/Ha","1/1/2013 12:00:00 AM",18928.57
"Uganda","Tea","Production Quantity","tonnes","1/1/2003 12:00:00 AM",36895
"Uganda","Tea","Production Quantity","tonnes","1/1/2004 12:00:00 AM",35706
"Uganda","Tea","Production Quantity","tonnes","1/1/2005 12:00:00 AM",37734
"Uganda","Tea","Production Quantity","tonnes","1/1/2006 12:00:00 AM",34334
"Uganda","Tea","Production Quantity","tonnes","1/1/2007 12:00:00 AM",44923
"Uganda","Tea","Production Quantity","tonnes","1/1/2008 12:00:00 AM",42808
"Uganda","Tea","Production Quantity","tonnes","1/1/2009 12:00:00 AM",48663
"Uganda","Tea","Production Quantity","tonnes","1/1/2010 12:00:00 AM",49182
"Uganda","Tea","Production Quantity","tonnes","1/1/2011 12:00:00 AM",35194
"Uganda","Tea","Production Quantity","tonnes","1/1/2012 12:00:00 AM",50915
"Uganda","Tea","Production Quantity","tonnes","1/1/2013 12:00:00 AM",53000
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2003 12:00:00 AM",15960
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2004 12:00:00 AM",17070
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2005 12:00:00 AM",17159
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2006 12:00:00 AM",15617
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2007 12:00:00 AM",15298
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2008 12:00:00 AM",20000
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2009 12:00:00 AM",14000
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2010 12:00:00 AM",18700
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2011 12:00:00 AM",19600
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2012 12:00:00 AM",20000
"Uganda","Tobacco, unmanufactured","Area Harvested","Ha","1/1/2013 12:00:00 AM",20000
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2003 12:00:00 AM",21459.9
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2004 12:00:00 AM",19050.97
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2005 12:00:00 AM",18307.01
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2006 12:00:00 AM",10112.7
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2007 12:00:00 AM",17246.05
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2008 12:00:00 AM",14520
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2009 12:00:00 AM",13461.43
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2010 12:00:00 AM",14512.3
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2011 12:00:00 AM",14512.24
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2012 12:00:00 AM",15500
"Uganda","Tobacco, unmanufactured","Yield","Hg/Ha","1/1/2013 12:00:00 AM",15500
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2003 12:00:00 AM",34250
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2004 12:00:00 AM",32520
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2005 12:00:00 AM",31413
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2006 12:00:00 AM",15793
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2007 12:00:00 AM",26383
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2008 12:00:00 AM",29040
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2009 12:00:00 AM",18846
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2010 12:00:00 AM",27138
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2011 12:00:00 AM",28444
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2012 12:00:00 AM",31000
"Uganda","Tobacco, unmanufactured","Production Quantity","tonnes","1/1/2013 12:00:00 AM",31000
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2003 12:00:00 AM",2726
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2004 12:00:00 AM",3004
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2005 12:00:00 AM",3846
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2006 12:00:00 AM",4104
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2007 12:00:00 AM",4300
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2008 12:00:00 AM",4372
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2009 12:00:00 AM",4153
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2010 12:00:00 AM",5500
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2011 12:00:00 AM",5674
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2012 12:00:00 AM",6000
"Uganda","Tomatoes","Area Harvested","Ha","1/1/2013 12:00:00 AM",6126
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2003 12:00:00 AM",66999.27
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2004 12:00:00 AM",60292.94
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2005 12:00:00 AM",46817.47
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2006 12:00:00 AM",54953.7
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2007 12:00:00 AM",57988.37
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2008 12:00:00 AM",56038.43
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2009 12:00:00 AM",70349.15
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2010 12:00:00 AM",56363.64
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2011 12:00:00 AM",52872.75
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2012 12:00:00 AM",58333.33
"Uganda","Tomatoes","Yield","Hg/Ha","1/1/2013 12:00:00 AM",57807.7
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2003 12:00:00 AM",18264
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2004 12:00:00 AM",18112
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2005 12:00:00 AM",18006
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2006 12:00:00 AM",22553
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2007 12:00:00 AM",24935
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2008 12:00:00 AM",24500
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2009 12:00:00 AM",29216
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2010 12:00:00 AM",31000
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2011 12:00:00 AM",30000
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2012 12:00:00 AM",35000
"Uganda","Tomatoes","Production Quantity","tonnes","1/1/2013 12:00:00 AM",35413
"Uganda","Vanilla","Area Harvested","Ha","1/1/2003 12:00:00 AM",200
"Uganda","Vanilla","Area Harvested","Ha","1/1/2004 12:00:00 AM",340
"Uganda","Vanilla","Area Harvested","Ha","1/1/2005 12:00:00 AM",400
"Uganda","Vanilla","Area Harvested","Ha","1/1/2006 12:00:00 AM",560
"Uganda","Vanilla","Area Harvested","Ha","1/1/2007 12:00:00 AM",600
"Uganda","Vanilla","Area Harvested","Ha","1/1/2008 12:00:00 AM",550
"Uganda","Vanilla","Area Harvested","Ha","1/1/2009 12:00:00 AM",500
"Uganda","Vanilla","Area Harvested","Ha","1/1/2010 12:00:00 AM",500
"Uganda","Vanilla","Area Harvested","Ha","1/1/2011 12:00:00 AM",360
"Uganda","Vanilla","Area Harvested","Ha","1/1/2012 12:00:00 AM",350
"Uganda","Vanilla","Area Harvested","Ha","1/1/2013 12:00:00 AM",328
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2003 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2004 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2005 12:00:00 AM",6250
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2006 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2007 12:00:00 AM",7500
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2008 12:00:00 AM",5454.55
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2009 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2010 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2011 12:00:00 AM",5000
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2012 12:00:00 AM",4857.14
"Uganda","Vanilla","Yield","Hg/Ha","1/1/2013 12:00:00 AM",4908.54
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2003 12:00:00 AM",100
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2004 12:00:00 AM",170
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2005 12:00:00 AM",250
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2006 12:00:00 AM",280
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2007 12:00:00 AM",450
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2008 12:00:00 AM",300
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2009 12:00:00 AM",250
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2010 12:00:00 AM",250
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2011 12:00:00 AM",180
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2012 12:00:00 AM",170
"Uganda","Vanilla","Production Quantity","tonnes","1/1/2013 12:00:00 AM",161
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2003 12:00:00 AM",70104
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2004 12:00:00 AM",77255
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2005 12:00:00 AM",98909
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2006 12:00:00 AM",105536
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2007 12:00:00 AM",108000
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2008 12:00:00 AM",112421
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2009 12:00:00 AM",121715
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2010 12:00:00 AM",135000
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2011 12:00:00 AM",128801
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2012 12:00:00 AM",136000
"Uganda","Vegetables fresh nes","Area Harvested","Ha","1/1/2013 12:00:00 AM",143966
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2003 12:00:00 AM",70810.37
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2004 12:00:00 AM",66939.75
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2005 12:00:00 AM",47785.14
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2006 12:00:00 AM",56093.37
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2007 12:00:00 AM",56481.48
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2008 12:00:00 AM",56126.08
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2009 12:00:00 AM",43889.66
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2010 12:00:00 AM",56296.3
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2011 12:00:00 AM",68504.67
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2012 12:00:00 AM",66176.47
"Uganda","Vegetables fresh nes","Yield","Hg/Ha","1/1/2013 12:00:00 AM",61262.45
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2003 12:00:00 AM",496409
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2004 12:00:00 AM",517143
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2005 12:00:00 AM",472638
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2006 12:00:00 AM",591987
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2007 12:00:00 AM",610000
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2008 12:00:00 AM",630975
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2009 12:00:00 AM",534203
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2010 12:00:00 AM",760000
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2011 12:00:00 AM",882347
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2012 12:00:00 AM",900000
"Uganda","Vegetables fresh nes","Production Quantity","tonnes","1/1/2013 12:00:00 AM",881971
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2003 12:00:00 AM",123768
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2004 12:00:00 AM",133928
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2005 12:00:00 AM",152497
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2006 12:00:00 AM",173354
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2007 12:00:00 AM",177975
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2008 12:00:00 AM",181793
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2009 12:00:00 AM",186624
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2010 12:00:00 AM",200500
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2011 12:00:00 AM",195475
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2012 12:00:00 AM",204000
"Uganda","Vegetables Primary + (Total)","Area Harvested","Ha","1/1/2013 12:00:00 AM",216613
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2003 12:00:00 AM",57778.26
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2004 12:00:00 AM",55729.2
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2005 12:00:00 AM",43605.84
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2006 12:00:00 AM",47110.88
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2007 12:00:00 AM",47577.81
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2008 12:00:00 AM",47730.5
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2009 12:00:00 AM",39474.99
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2010 12:00:00 AM",49177.06
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2011 12:00:00 AM",55881.67
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2012 12:00:00 AM",55147.06
"Uganda","Vegetables Primary + (Total)","Yield","Hg/Ha","1/1/2013 12:00:00 AM",51610.01
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2003 12:00:00 AM",715110
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2004 12:00:00 AM",746370
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2005 12:00:00 AM",664976
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2006 12:00:00 AM",816686
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2007 12:00:00 AM",846766
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2008 12:00:00 AM",867707
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2009 12:00:00 AM",736698
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2010 12:00:00 AM",986000
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2011 12:00:00 AM",1092347
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2012 12:00:00 AM",1125000
"Uganda","Vegetables Primary + (Total)","Production Quantity","tonnes","1/1/2013 12:00:00 AM",1117940
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2003 12:00:00 AM",123768
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2004 12:00:00 AM",133928
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2005 12:00:00 AM",152497
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2006 12:00:00 AM",173354
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2007 12:00:00 AM",177975
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2008 12:00:00 AM",181793
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2009 12:00:00 AM",186624
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2010 12:00:00 AM",200500
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2011 12:00:00 AM",195475
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2012 12:00:00 AM",204000
"Uganda","Vegetables&Melons, Total + (Total)","Area Harvested","Ha","1/1/2013 12:00:00 AM",216613
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2003 12:00:00 AM",57778.26
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2004 12:00:00 AM",55729.2
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2005 12:00:00 AM",43605.84
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2006 12:00:00 AM",47110.88
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2007 12:00:00 AM",47577.81
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2008 12:00:00 AM",47730.5
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2009 12:00:00 AM",39474.99
"Uganda","Vegetables&Melons, Total + (Total)","Yield","Hg/Ha","1/1/2010 12:00:00 AM",49177.06
